Unit_ID,Layout_Row_ID,Weapon_ID,Row_Type,Row_Label,Sort_Order,Quantity
DEFFKOPTAS,,SLUGGA,,,,
DEFFKOPTAS,,CHOPPA,,,,
DEFFKOPTAS,,SPINNIN_BLADES,,,,
FLASH_GITZ,,SNAZZGUN,,,,
FLASH_GITZ,,SNAZZGUN_CUTTA,,,,
FLASH_GITZ,,SNAZZGUN_KILL_SHOT,,,,
FLASH_GITZ,,CHOPPA,,,,
GHAZGHKULL_THRAKA,,MORKS_ROAR_AIMED,,,,
GHAZGHKULL_THRAKA,,MORKS_ROAR_POINT_BLANK,,,,
GHAZGHKULL_THRAKA,,ADAMANTINE_EADBUTT,,,,
GHAZGHKULL_THRAKA,,GORKS_KLAW,,,,
GRETCHIN,,GROT_BLASTA,,,,
GRETCHIN,,SCAVENGED_SHIVS,,,,
KILL_RIG,,EAVY_LOBBA,,,,
KILL_RIG,,STIKKA_KANNON,,,,
KILL_RIG,,WURRTOWER,,,,
KILL_RIG,,BUTCHA_BOYZ,,,,
KILL_RIG,,SAVAGE_HORNS_HOOVES,,,,
KILL_RIG,,SAW_BLADES,,,,
KILLA_KANS,,KAN_BLASTA_DAKKA,,,,
KILLA_KANS,,KAN_BLASTA_KILL_SHOT,,,,
KILLA_KANS,,KAN_BLASTA_POINT_BLANK,,,,
KILLA_KANS,,KAN_KLAW,,,,
KOMMANDOS,,BURNA,,,,
KOMMANDOS,,SPESHUL_KOMMANDO_SHOOTA,,,,
KOMMANDOS,,ROKKIT_LAUNCHA_BLASTA,,,,
KOMMANDOS,,ROKKIT_LAUNCHA_BUSTA,,,,
KOMMANDOS,,SLUGGA,,,,
KOMMANDOS,,BIG_CHOPPA,,,,
KOMMANDOS,,BREACHA_RAM,,,,
KOMMANDOS,,CHOPPA,,,,
KOMMANDOS,,POWER_KLAW,,,,
LOOTAS,,DEFFGUN,,,,
LOOTAS,,KUSTOM_MEGA_BLASTA,,,,
LOOTAS,,CLOSE_COMBAT_WEAPON_BOYZ,,,,
GROTSNIK,,CYBORK_CHOPPA,,,,
GROTSNIK,,URTY_SYRINGE,,,,
MEK,,KUSTOM_MEGA_SLUGGA,,,,
MEK,,MEKS_TOOLZ,,,,
MOZROG_SKRAGBAD,,THUMP_GUN_MOZROG,,,,
MOZROG_SKRAGBAD,,BIG_CHOMPAS_JAWS,,,,
MOZROG_SKRAGBAD,,GUTRIPPA_STANDARD,,,,
MOZROG_SKRAGBAD,,GUTRIPPA_HUNTER,,,,
PAINBOY,,URTY_SYRINGE,,,,
PAINBOY,,DOKS_TOOLS,,,,
SQUIGHOG_BOYZ,,BIG_CHOPPA,,,,
STOMPA,,BIG_SHOOTA,,,,
STOMPA,,DEFFKANNON_SUPA_ROKKITS,,,,
STOMPA,,SKORCHA,,,,
STOMPA,,SUPA_GATLER_AIMED,,,,
STOMPA,,SUPA_GATLER_POINT_BLANK,,,,
STOMPA,,MEGA_CHOPPA,,,,
STORMBOYZ,,SLUGGA,,,,
STORMBOYZ,,CHOPPA,,,,
TRUKK,,SPIKED_RAM,,,,
WARBIKERS,,DUAL_KOMBI_ROKKIT_DAKKAGUN,,,,
WARBIKERS,,DUAL_KOMBI_ROKKIT_BUSTA,,,,
WARBIKERS,,TWIN_DAKKAGUN,,,,
WARBIKERS,,CHOPPA,,,,
WARBIKERS,,KUSTOM_CHOPPA,,,,
WARTRAKK,,KUSTOM_SHOOTA,,,,
WARTRAKK,,MULTI_BUSTA_LAUNCHA,,,,
WARTRAKK,,KUSTOM_CHOPPA,,,,
WAZDAKKA_GUTSMEK,,GRABBA_DRAGGA_RANGE,,,,
WAZDAKKA_GUTSMEK,,PSYKO_GATLER,,,,
WAZDAKKA_GUTSMEK,,FIXITS_WRENCH,,,,
WAZDAKKA_GUTSMEK,,GRABBA_DRAGGA_MELEE,,,,
WAZDAKKA_GUTSMEK,,SPEEDING_BULK_AND_FLAMING_EXHAUST,,,,
WEIRDBOY,,POWER_VOMIT,,,,
WEIRDBOY,,COPPER_STAFF,,,,
ZODGROD_WORTSNAGGA,,SQUIGSTOPPA,,,,
ZODGROD_WORTSNAGGA,,DA_GRABZAPPA,,,,
NAZDREG,,KUSTOM_BLASTA_X_GATLER,,,,
NAZDREG,,KUSTOM_BLASTA_X_SHOOTA,,,,
NAZDREG,,KUSTOM_BLASTA_X_SKORCHA,,,,
NAZDREG,,KUSTOM_BLASTA_X_MELEE,,,,
NAZDREG,,MOONCHEWA,,,,
DEFF_DREAD,,BIG_SHOOTA_BATTLEWAGON,,,,
DEFF_DREAD,,KUSTOM_MEGA_BLASTA,,,,
DEFF_DREAD,,ROKKIT_LAUNCHA_BLASTA,,,,
DEFF_DREAD,,ROKKIT_LAUNCHA_BUSTA,,,,
DEFF_DREAD,,SKORCHA,,,,
DEFF_DREAD,,EXTRA_KLAW,,,,
DEFF_DREAD,,DREAD_KLAW,,,,
GORKANAUT,,DEFFSTORM_MEGA_SHOOTA_AIMED,,,,
GORKANAUT,,DEFFSTORM_MEGA_SHOOTA_POINT_BLANK,,,,
GORKANAUT,,TWIN_BIG_SHOOTA,,,,
GORKANAUT,,ROKKIT_LAUNCHA_BLASTA,,,,
GORKANAUT,,ROKKIT_LAUNCHA_BUSTA,,,,
GORKANAUT,,SKORCHA,,,,
GORKANAUT,,KLAW_OF_GORK_STRIKE,,,,
MORKANAUT,,TWIN_BIG_SHOOTA,,,,
MORKANAUT,,KUSTOM_MEGA_BLASTA,,,,
MORKANAUT,,KUSTOM_MEGA_ZAPPA,,,,
MORKANAUT,,ROKKIT_LAUNCHA_BLASTA,,,,
MORKANAUT,,ROKKIT_LAUNCHA_BUSTA,,,,
MORKANAUT,,KLAW_OF_MORK_STRIKE,,,,
GUNWAGON,,BIG_SHOOTA_X4,,,,
GUNWAGON,,LOBBA,,,,
GUNWAGON,,CRUSHIN_BULK,,,,
GUNWAGON,,GRABBIN_KLAW,,,,
HUNTA_RIG,,EAVY_LOBBA,,,,
HUNTA_RIG,,STIKKA_KANNON,,,,
HUNTA_RIG,,BUTCHA_BOYZ,,,,
HUNTA_RIG,,SAVAGE_HORNS_HOOVES,,,,
HUNTA_RIG,,SAW_BLADES,,,,
WARBOSS_MEGA_ARMOUR,,BIG_SHOOTA_MA,,,,
WARBOSS_MEGA_ARMOUR,,UGE_CHOPPA,,,,
BIG_MEK_MEGA_ARMOUR,,KOMBI_WEAPON_SHOOTA,,,,
BIG_MEK_MEGA_ARMOUR,,KOMBI_WEAPON_KILL_SHOT,,,,
BIG_MEK_MEGA_ARMOUR,,KOMBI_WEAPON_POINT_BLANK,,,,
BIG_MEK_MEGA_ARMOUR,,KUSTOM_SHOOTA_AIMED,,,,
BIG_MEK_MEGA_ARMOUR,,KUSTOM_SHOOTA_POINT_BLANK,,,,
BIG_MEK_MEGA_ARMOUR,,TELLEPORT_BLASTA,,,,
BIG_MEK_MEGA_ARMOUR,,KILLSAW,,,,
BIG_MEK_MEGA_ARMOUR,,POWER_KLAW,,,,
RUNTHERD,,SLUGGA,,,,
RUNTHERD,,RUNTHERDS_TOOLS,,,,
PAINBOSS,,BEAST_SNAGGA_KLAW_PAINBOSS,,,,
MEK_GUNZ,,SCAVENGED_SHIVS,,,,
MEK_GUNZ,,BUBBLECHUKKA,,,,
MEK_GUNZ,,KUSTOM_MEGA_KANNON,,,,
MEK_GUNZ,,SMASHA_GUN,,,,
MEK_GUNZ,,TRAKTOR_KANNON,,,,
RUKKATRUKK_SQUIGBUGGIE,,SAWN_OFF_SHOTGUN,,,,
RUKKATRUKK_SQUIGBUGGIE,,SQUIG_LAUNCHAS,,,,
RUKKATRUKK_SQUIGBUGGIE,,SAW_BLADES_BUGGY,,,,
WARBUGGIES,,EXTRA_DAKKA,,,,
WARBUGGIES,,RIVET_KANNON_AIMED,,,,
WARBUGGIES,,RIVET_KANNON_PB,,,,
WARBUGGIES,,MEK_SPESHUL_AIMED,,,,
WARBUGGIES,,MEK_SPESHUL_PB,,,,
WARBUGGIES,,SPIKED_RAM,,,,
BIGED_BOSSBUNKA,,BIG_SHOOTA,,,,
BIGED_BOSSBUNKA,,GAZE_OF_GORK_GLARE,,,,
BIGED_BOSSBUNKA,,GAZE_OF_GORK_SQUINT,,,,
BLITZA_BOMMER,,BIG_SHOOTA_BATTLEWAGON,,,,
BLITZA_BOMMER,,DUAL_SUPA_SHOOTA,,,,
BLITZA_BOMMER,,ARMOURED_IMPACT,,,,
DAKKAJET,,DUAL_SUPA_SHOOTA,,,,
DAKKAJET,,ARMOURED_IMPACT,,,,
BURNA_BOMMER,,DUAL_BIG_SHOOTA,,,,
BURNA_BOMMER,,DUAL_SUPA_SHOOTA,,,,
BURNA_BOMMER,,SKORCHA_MISSILE_RACK,,,,
BURNA_BOMMER,,ARMOURED_IMPACT,,,,
WAZBOM_BLASTAJET,,DUAL_SUPA_SHOOTA,,,,
WAZBOM_BLASTAJET,,SMASHA_GUN,,,,
WAZBOM_BLASTAJET,,DUAL_WAZBOM_MEGA_KANNON,,,,
WAZBOM_BLASTAJET,,ARMOURED_IMPACT,,,,
SQUIGHOG_BOYZ,,,LABEL,SQUIGHOG BOYZ,10,
SQUIGHOG_BOYZ,,,BLANK,,20,
SQUIGHOG_BOYZ,,,LABEL,NOB ON SMASHA SQUIG,30,
SQUIGHOG_BOYZ,,SADDLEGITS_SHIV,WEAPON,,11,
SQUIGHOG_BOYZ,,STIKKA_RANGED_SQUIG,WEAPON,,12,
SQUIGHOG_BOYZ,,STIKKA,WEAPON,,13,
SQUIGHOG_BOYZ,,SQUIGS_JAWS,WEAPON,,14,
SQUIGHOG_BOYZ,,SLUGGA,WEAPON,,31,
SQUIGHOG_BOYZ,,BIG_CHOPPA_SNAGGA,WEAPON,,32,
SQUIGHOG_BOYZ,,SQUIGS_JAWS,WEAPON,,33,
BOYZ,,,LABEL,Boyz,1010,
BOYZ,,SLUGGA,WEAPON,,1011,
BOYZ,,SHOOTA,WEAPON,,1012,
BOYZ,,CHOPPA,WEAPON,,1013,
BOYZ,,,BLANK,,1020,
BOYZ,,,LABEL,Specials,1030,
BOYZ,,BIG_SHOOTA,WEAPON,,1031,
BOYZ,,BURNA,WEAPON,,1032,
BOYZ,,ROKKIT_LAUNCHA_BLASTA,WEAPON,,1033,
BOYZ,,ROKKIT_LAUNCHA_BUSTA,WEAPON,,1034,
BOYZ,,,BLANK,,1040,
BOYZ,,,LABEL,Nob,1050,
BOYZ,,KOMBI_SKORCHA_SHOOTA,WEAPON,,1051,
BOYZ,,KOMBI_SKORCHA_SKORCHA,WEAPON,,1052,
BEAST_SNAGGA_BOYZ,BEAST_SNAGGA_BOYZ__LABEL_MAIN,,LABEL,BEAST SNAGGA BOYZ,10,
BEAST_SNAGGA_BOYZ,BEAST_SNAGGA_BOYZ__CHOPPA_MAIN,CHOPPA,WEAPON,,20,9
BEAST_SNAGGA_BOYZ,BEAST_SNAGGA_BOYZ__SLUGGA_MAIN,SLUGGA,WEAPON,,30,9
BEAST_SNAGGA_BOYZ,BEAST_SNAGGA_BOYZ__LABEL_NOB,,LABEL,NOB,40,
BEAST_SNAGGA_BOYZ,BEAST_SNAGGA_BOYZ__POWER_SNAPPA_NOB,POWER_SNAPPA,WEAPON,,50,1
BEAST_SNAGGA_BOYZ,BEAST_SNAGGA_BOYZ__SLUGGA_NOB,SLUGGA,WEAPON,,60,1
TANKBUSTAS,TANKBUSTAS__LABEL_MAIN,,LABEL,TANKBUSTAS,10,
TANKBUSTAS,TANKBUSTAS__BUSTA_ROKKIT_STANDARD_MAIN,BUSTA_ROKKIT_STANDARD,WEAPON,,20,
TANKBUSTAS,TANKBUSTAS__BUSTA_ROKKIT_HUNTER_MAIN,BUSTA_ROKKIT_HUNTER,WEAPON,,30,
TANKBUSTAS,TANKBUSTAS__GITSTIKKA_MAIN,GITSTIKKA,WEAPON,,40,
TANKBUSTAS,TANKBUSTAS__BLANK_1,,BLANK,,50,
TANKBUSTAS,TANKBUSTAS__LABEL_NOB,,LABEL,NOB,60,
TANKBUSTAS,TANKBUSTAS__ROKKIT_PISTOL_NOB,ROKKIT_PISTOL,WEAPON,,70,
TANKBUSTAS,TANKBUSTAS__CHOPPA_NOB,CHOPPA,WEAPON,,80,
TANKBUSTAS,TANKBUSTAS__SMASH_HAMMER_STANDARD_NOB,SMASH_HAMMER_STANDARD,WEAPON,,90,
TANKBUSTAS,TANKBUSTAS__SMASH_HAMMER_HUNTER_NOB,SMASH_HAMMER_HUNTER,WEAPON,,100,
GUNWAGON,,WRECKIN_BALL,,,,
